,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
5365,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20050930,-575414250.93,20191202,
5366,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20050630,-564271203.12,20191202,
5367,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20050331,-690627414.53,20191202,
5368,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20041231,-683969912.48,20191202,
5369,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20040930,-632393264.38,20191202,
5370,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20040630,-584858322.72,20191202,
5371,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20040331,80028266.0,20191202,
5372,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20031231,95069277.86,20191202,
5373,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20030930,78470953.78,20191202,
5374,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20030630,119498194.14,20191202,
5375,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20030331,173038012.8,20191202,
5376,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20021231,173473904.19,20191202,
5377,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20020930,87859210.72,20191202,
5378,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20020630,137259662.18,20191202,
5379,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20020331,87859210.72,20191202,
5380,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20011231,87859210.72,20191202,
5381,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20010630,76153169.02,20191202,
5382,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20001231,105082917.89,20191202,
5383,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,20000630,117083876.96,20191202,
5384,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19991231,100257538.25,20191202,
5385,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19990630,90162710.16,20191202,
5386,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19981231,81361552.72,20191202,
5387,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19980630,42451481.36,20191202,
5388,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19971231,41957629.69,20191202,
5389,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19970630,39949359.53,20191202,
5390,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19961231,30815491.18,20191202,
5391,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19960630,22773720.59,20191202,
5392,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19951231,22773720.59,20191202,
5393,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19941231,21025450.64,20191202,
5394,600737.SH,中粮糖业控股股份有限公司,37,农林牧渔,b10k000000000000,19931231,12791785.82,20191202,
5395,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20230331,95675376.9,20221213,
5396,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20221231,80561454.22,20221213,
5397,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20220930,80475643.78,20221213,
5398,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20220630,72468636.89,20221213,
5399,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20220331,55604163.8,20221213,
5400,600883.SH,云南博闻科技实业股份有限公司,37,农林牧渔,b10k000000000000,20211231,55499066.41,20221213,
