code,date,closePoint,change,lastDayUpPercent,pe_lym,pe_ttm
399903.SZ,20211207,4774.6585,40.7558,0.8609,13.017,11.4516
399903.SZ,20211206,4733.9027,10.2729,0.2175,12.9271,11.3725
399903.SZ,20211203,4723.6298,45.2991,0.9683,12.9121,11.3593
399903.SZ,20211202,4678.3307,14.492,0.3107,12.8014,11.2619
399903.SZ,20211201,4663.8387,18.5839,0.4001,12.7486,11.2154
399903.SZ,20211130,4645.2548,-33.6474,-0.7191,12.6785,11.1538
399903.SZ,20211129,4678.9022,-11.9363,-0.2545,12.7414,11.2091
399903.SZ,20211126,4690.8385,-43.8833,-0.9268,12.7814,11.2443
399903.SZ,20211125,4734.7218,-21.6758,-0.4557,12.8998,11.3485
399903.SZ,20211124,4756.3976,18.1005,0.382,12.9638,11.4048
399903.SZ,20211123,4738.2971,6.5623,0.1387,12.9103,11.3577
399903.SZ,20211122,4731.7348,0.0876,0.0019,12.898,11.3469
399903.SZ,20211119,4731.6472,53.7335,1.1487,12.885,11.3355
399903.SZ,20211118,4677.9137,-50.3952,-1.0658,12.7341,11.2027
399903.SZ,20211117,4728.3089,-13.4083,-0.2828,12.846,11.3011
399903.SZ,20211116,4741.7172,10.9991,0.2325,12.8676,11.3202
399903.SZ,20211115,4730.7181,8.4692,0.1793,12.8537,11.3079
399903.SZ,20211112,4722.2489,-19.6615,-0.4146,12.8384,11.2945
399903.SZ,20211111,4741.9104,88.9025,1.9106,12.8894,11.3393
399903.SZ,20211110,4653.0079,-29.9815,-0.6402,12.6855,11.16
399903.SZ,20211109,4682.9894,-14.7045,-0.313,12.7734,11.2373
399903.SZ,20211108,4697.6939,-5.3549,-0.1139,12.8084,11.2681
399903.SZ,20211105,4703.0488,-17.7302,-0.3756,12.8138,11.2729
399903.SZ,20211104,4720.779,46.4394,0.9935,12.8739,11.3257
399903.SZ,20211103,4674.3396,-28.7219,-0.6107,12.7757,11.2393
399903.SZ,20211102,4703.0615,-63.1316,-1.3246,12.8541,11.3083
399903.SZ,20211101,4766.1931,-19.2971,-0.4032,13.0199,11.4541
399903.SZ,20211029,4785.4902,38.4282,0.8095,13.0729,11.5729
399903.SZ,20211028,4747.062,-20.7828,-0.4359,13.0154,11.4025
399903.SZ,20211027,4767.8448,-71.644,-1.4804,13.1202,11.4024
399903.SZ,20211026,4839.4888,-30.2612,-0.6214,13.2864,11.5453
399903.SZ,20211025,4869.75,-7.1028,-0.1456,13.3673,11.6192
399903.SZ,20211022,4876.8528,48.81,1.011,13.3483,11.6412
399903.SZ,20211021,4828.0428,32.9919,0.688,13.2723,11.5758
399903.SZ,20211020,4795.0509,-12.4993,-0.26,13.1758,11.5031
399903.SZ,20211019,4807.5502,49.6055,1.0426,13.2219,11.5431
399903.SZ,20211018,4757.9447,-85.2943,-1.7611,13.1088,11.414
399903.SZ,20211015,4843.239,16.1822,0.3352,13.2781,11.5771
399903.SZ,20211014,4827.0568,-36.9029,-0.7587,13.2172,11.524
399903.SZ,20211013,4863.9597,52.0422,1.0815,13.294,11.591
399903.SZ,20211012,4811.9175,-28.9725,-0.5985,13.2169,11.5238
399903.SZ,20211011,4840.89,15.3045,0.3172,13.2975,11.5941
399903.SZ,20211008,4825.5855,95.5383,2.0198,13.2452,11.5485
399903.SZ,20210930,4730.0472,14.4539,0.3065,12.9967,11.3318
399903.SZ,20210929,4715.5933,-14.6471,-0.3096,12.971,11.3094
399903.SZ,20210928,4730.2404,13.8207,0.293,13.0524,11.3803
399903.SZ,20210927,4716.4197,82.2615,1.7751,12.9843,11.321
399903.SZ,20210924,4634.1582,14.5387,0.3147,12.7977,11.1583
399903.SZ,20210923,4619.6195,12.8995,0.28,12.8017,11.1618
399903.SZ,20210922,4606.72,-54.4745,-1.1687,12.7777,11.1409
399903.SZ,20210917,4661.1945,53.0138,1.1504,12.8781,11.2283
399903.SZ,20210916,4608.1807,-24.1878,-0.5221,12.791,11.1524
399903.SZ,20210915,4632.3685,-61.115,-1.3021,12.8658,11.2177
399903.SZ,20210914,4693.4835,-78.042,-1.6356,12.9917,11.3275
399903.SZ,20210913,4771.5255,-15.0221,-0.3138,13.1821,11.4935
399903.SZ,20210910,4786.5476,56.4013,1.1924,13.1619,11.4758
399903.SZ,20210909,4730.1463,-3.8255,-0.0808,13.058,11.3852
399903.SZ,20210908,4733.9718,-32.8852,-0.6899,13.037,11.367
399903.SZ,20210907,4766.857,45.131,0.9558,13.0947,11.4172
399903.SZ,20210906,4721.726,77.6192,1.6713,12.9677,11.3065
399903.SZ,20210903,4644.1068,0.1712,0.0037,12.7793,11.1423
399903.SZ,20210902,4643.9356,-3.4361,-0.0739,12.7661,11.1307
399903.SZ,20210901,4647.3717,103.8318,2.2853,12.7691,11.1334
399903.SZ,20210831,4543.5399,-8.7703,-0.1927,12.5051,10.9031
399903.SZ,20210830,4552.3102,-29.6819,-0.6478,12.4779,11.0031
399903.SZ,20210827,4581.9921,30.2038,0.6636,12.5382,11.348
399903.SZ,20210826,4551.7883,-105.0491,-2.2558,12.4572,11.399
399903.SZ,20210825,4656.8374,7.3268,0.1576,12.7011,11.6308
399903.SZ,20210824,4649.5106,54.7813,1.1923,12.6764,11.609
399903.SZ,20210823,4594.7293,38.0792,0.8357,12.5507,11.5143
399903.SZ,20210820,4556.6501,-106.9905,-2.2941,12.4594,11.4369
399903.SZ,20210819,4663.6406,-63.0136,-1.3332,12.6739,11.6484
399903.SZ,20210818,4726.6542,56.8773,1.218,12.8417,11.7791
399903.SZ,20210817,4669.7769,-102.6353,-2.1506,12.6748,11.6324
399903.SZ,20210816,4772.4122,10.1493,0.2131,12.9161,11.8589
399903.SZ,20210813,4762.2629,-13.8244,-0.2895,12.8876,11.8697
399903.SZ,20210812,4776.0873,-49.943,-1.0349,12.9265,11.9111
399903.SZ,20210811,4826.0303,-32.1089,-0.6609,13.028,12.0047
399903.SZ,20210810,4858.1392,78.3924,1.6401,13.0681,12.0433
399903.SZ,20210809,4779.7468,78.0953,1.661,12.8908,11.8798
399903.SZ,20210806,4701.6515,-31.3983,-0.6634,12.7085,11.7119
399903.SZ,20210805,4733.0498,-28.7625,-0.604,12.7772,11.7752
399903.SZ,20210804,4761.8123,6.9401,0.146,12.8506,11.8428
399903.SZ,20210803,4754.8722,31.4238,0.6653,12.8364,11.8297
399903.SZ,20210802,4723.4484,129.8036,2.8257,12.8077,11.8033
399903.SZ,20210730,4593.6448,-69.2757,-1.4857,12.4893,11.5268
399903.SZ,20210729,4662.9205,40.581,0.8779,12.6348,11.685
399903.SZ,20210728,4622.3395,29.9135,0.6514,12.5575,11.6229
399903.SZ,20210727,4592.426,-170.5687,-3.5811,12.514,11.5827
399903.SZ,20210726,4762.9947,-191.7795,-3.8706,12.9017,11.9415
399903.SZ,20210723,4954.7742,-64.9798,-1.2945,13.3586,12.374
399903.SZ,20210722,5019.754,-6.3744,-0.1268,13.4749,12.4826
399903.SZ,20210721,5026.1284,6.6258,0.132,13.46,12.4688
399903.SZ,20210720,5019.5026,-20.089,-0.3986,13.4395,12.4501
399903.SZ,20210719,5039.5916,28.611,0.571,13.4963,12.5027
399903.SZ,20210716,5010.9806,-63.1685,-1.2449,13.4474,12.4644
399903.SZ,20210715,5074.1491,74.9758,1.4998,13.5843,12.5909
399903.SZ,20210714,4999.1733,-53.3996,-1.0569,13.4183,12.437
399903.SZ,20210713,5052.5729,14.2335,0.2825,13.573,12.5804
399903.SZ,20210712,5038.3394,44.8973,0.8991,13.5323,12.5427
399903.SZ,20210709,4993.4421,-26.4473,-0.5269,13.4675,12.4826
399903.SZ,20210708,5019.8894,-72.485,-1.4234,13.5315,12.5419
399903.SZ,20210707,5092.3744,31.2157,0.6168,13.7251,12.7214
399903.SZ,20210706,5061.1587,4.6192,0.0914,13.6881,12.6871
399903.SZ,20210705,5056.5395,-13.6785,-0.2698,13.6804,12.6873
399903.SZ,20210702,5070.218,-171.0277,-3.2631,13.686,12.6925
399903.SZ,20210701,5241.2457,35.8814,0.6893,14.0741,13.0524
399903.SZ,20210630,5205.3643,20.8201,0.4016,14.0067,12.9899
399903.SZ,20210629,5184.5442,-66.6936,-1.2701,13.9616,12.9481
399903.SZ,20210628,5251.2378,-1.1208,-0.0213,14.1276,13.102
399903.SZ,20210625,5252.3586,83.9751,1.6248,14.1561,13.1285
399903.SZ,20210624,5168.3835,23.2371,0.4516,13.9533,12.9404
399903.SZ,20210623,5145.1464,15.4966,0.3021,13.8879,12.8797
399903.SZ,20210622,5129.6498,33.9505,0.6663,13.8689,12.8621
399903.SZ,20210621,5095.6993,-31.2042,-0.6086,13.7717,12.772
399903.SZ,20210618,5126.9035,-27.6813,-0.537,13.8468,12.8416
399903.SZ,20210617,5154.5848,-6.9014,-0.1337,13.9133,12.9033
399903.SZ,20210616,5161.4862,-69.4671,-1.328,13.968,12.954
399903.SZ,20210615,5230.9533,-65.7755,-1.2418,14.1164,13.0916
399903.SZ,20210611,5296.7288,-47.9971,-0.898,13.7071,12.7318
399903.SZ,20210610,5344.7259,28.1603,0.5297,13.8071,12.8247
399903.SZ,20210609,5316.5656,7.3192,0.1379,13.7599,12.7809
399903.SZ,20210608,5309.2464,-46.5764,-0.8696,13.7358,12.7584
399903.SZ,20210607,5355.8228,-16.9051,-0.3146,13.8307,12.8465
399903.SZ,20210604,5372.7279,28.2345,0.5283,13.8559,12.8699
399903.SZ,20210603,5344.4934,-27.61,-0.514,13.7996,12.8177
399903.SZ,20210602,5372.1034,-44.4223,-0.8201,13.8523,12.8667
399903.SZ,20210601,5416.5257,11.4948,0.2127,13.9362,12.9446
399903.SZ,20210531,5405.0309,-14.1229,-0.2606,13.9138,12.9237
399903.SZ,20210528,5419.1538,-18.2109,-0.3349,13.9655,12.9718
399903.SZ,20210527,5437.3647,10.8143,0.1993,13.989,12.9936
399903.SZ,20210526,5426.5504,3.8381,0.0708,13.9675,12.9737
399903.SZ,20210525,5422.7123,185.4333,3.5406,13.9494,12.9568
399903.SZ,20210524,5237.279,17.4161,0.3337,13.5204,12.5583
399903.SZ,20210521,5219.8629,-59.1328,-1.1202,13.4808,12.5216
399903.SZ,20210520,5278.9957,24.9161,0.4742,13.6133,12.6447
399903.SZ,20210519,5254.0796,-27.8605,-0.5275,13.5678,12.6024
399903.SZ,20210518,5281.9401,2.2202,0.0421,13.6476,12.6766
399903.SZ,20210517,5279.7199,67.8455,1.3017,13.6257,12.6562
399903.SZ,20210514,5211.8744,118.2125,2.3208,13.492,12.5319
399903.SZ,20210513,5093.6619,-56.9465,-1.1056,13.2166,12.2762
399903.SZ,20210512,5150.6084,15.3905,0.2997,13.3416,12.3923
399903.SZ,20210511,5135.2179,45.0941,0.8859,13.2821,12.337
399903.SZ,20210510,5090.1238,-11.5985,-0.2273,13.1786,12.2409
399903.SZ,20210507,5101.7223,-62.9631,-1.2191,13.1788,12.2411
399903.SZ,20210506,5164.6854,-73.9523,-1.4117,13.285,12.3397
399903.SZ,20210430,5238.6377,-48.795,-0.9228,13.4236,12.4685
399903.SZ,20210429,5287.4327,57.5063,1.0996,13.7098,13.0743
399903.SZ,20210428,5229.9264,18.6303,0.3575,13.5492,13.2742
399903.SZ,20210427,5211.2961,17.5836,0.3386,13.5258,13.2615
399903.SZ,20210426,5193.7125,-73.9143,-1.4032,13.5103,13.2737
399903.SZ,20210423,5267.6268,63.9299,1.2285,13.612,13.4808
399903.SZ,20210422,5203.6969,-21.4765,-0.411,13.5105,13.3769
399903.SZ,20210421,5225.1734,17.4843,0.3357,13.5259,13.4725
399903.SZ,20210420,5207.6891,-1.1913,-0.0229,13.534,13.4632
399903.SZ,20210419,5208.8804,110.3052,2.1635,13.5675,13.4874
399903.SZ,20210416,5098.5752,20.2573,0.3989,13.3592,13.2803
399903.SZ,20210415,5078.3179,-43.5352,-0.85,13.3067,13.216
399903.SZ,20210414,5121.8531,29.2134,0.5736,13.4137,13.3634
399903.SZ,20210413,5092.6397,-12.465,-0.2442,13.3632,13.2996
399903.SZ,20210412,5105.1047,-73.4883,-1.4191,13.432,13.3459
399903.SZ,20210409,5178.593,-86.4671,-1.6423,13.5744,13.5086
399903.SZ,20210408,5265.0601,15.2249,0.29,13.7663,13.6997
399903.SZ,20210407,5249.8352,-55.4238,-1.0447,13.7399,13.6734
399903.SZ,20210406,5305.259,-33.6049,-0.6294,13.8453,13.7783
399903.SZ,20210402,5338.8639,52.2228,0.9878,13.9209,13.8555
399903.SZ,20210401,5286.6411,68.0736,1.3044,13.8267,13.752
399903.SZ,20210331,5218.5675,-56.0194,-1.0621,13.7174,13.621
399903.SZ,20210330,5274.5869,51.1095,0.9785,13.8727,13.9214
399903.SZ,20210329,5223.4774,13.2762,0.2548,13.7971,13.8433
399903.SZ,20210326,5210.2012,105.0648,2.058,13.5463,13.937
399903.SZ,20210325,5105.1364,-9.1457,-0.1788,13.1396,13.722
399903.SZ,20210324,5114.2821,-72.5377,-1.3985,13.1741,13.7763
399903.SZ,20210323,5186.8198,-35.3178,-0.6763,13.3293,13.9398
399903.SZ,20210322,5222.1376,38.4368,0.7415,13.3868,14.0254
399903.SZ,20210319,5183.7008,-152.8114,-2.8635,13.3207,13.9226
399903.SZ,20210318,5336.5122,41.5812,0.7853,13.6997,14.3042
399903.SZ,20210317,5294.931,5.498,0.1039,13.6358,14.2302
399903.SZ,20210316,5289.433,58.9685,1.1274,13.6558,14.2555
399903.SZ,20210315,5230.4645,-116.457,-2.178,13.516,14.1246
399903.SZ,20210312,5346.9215,24.4751,0.4598,13.72,14.3379
399903.SZ,20210311,5322.4464,130.1767,2.5071,13.6753,14.2826
399903.SZ,20210310,5192.2697,40.2707,0.7817,13.3707,13.9645
399903.SZ,20210309,5151.999,-102.4561,-1.9499,13.3297,13.924
399903.SZ,20210308,5254.4551,-186.6818,-3.4309,13.5575,14.1659
399903.SZ,20210305,5441.1369,-28.8481,-0.5274,13.9438,14.575
399903.SZ,20210304,5469.985,-172.6844,-3.0603,13.9663,14.5877
399903.SZ,20210303,5642.6694,127.4622,2.3111,14.3104,14.947
399903.SZ,20210302,5515.2072,-82.4721,-1.4733,13.99,14.6125
399903.SZ,20210301,5597.6793,66.1499,1.1959,14.1861,14.8172
399903.SZ,20210226,5531.5294,-144.7301,-2.5497,14.0575,14.6744
399903.SZ,20210225,5676.2595,54.8608,0.9759,14.4126,15.0445
399903.SZ,20210224,5621.3987,-142.6934,-2.4756,14.256,14.8811
399903.SZ,20210223,5764.0921,-8.0515,-0.1395,14.6094,15.2444
399903.SZ,20210222,5772.1436,-221.66,-3.6982,14.629,15.2649
399903.SZ,20210219,5993.8036,21.6587,0.3627,15.0446,15.6461
399903.SZ,20210218,5972.1449,-58.3925,-0.9683,14.9843,15.5834
399903.SZ,20210210,6030.5374,136.1055,2.3091,15.0724,15.675
399903.SZ,20210209,5894.4319,110.0622,1.9028,14.7481,15.3377
399903.SZ,20210208,5784.3697,68.3577,1.1959,14.5058,15.0858
399903.SZ,20210205,5716.012,53.1198,0.938,14.3799,14.9563
399903.SZ,20210204,5662.8922,11.4472,0.2026,14.264,14.8358
399903.SZ,20210203,5651.445,-1.3805,-0.0244,14.1992,14.9316
399903.SZ,20210202,5652.8255,67.4171,1.207,14.2239,14.9573
399903.SZ,20210201,5585.4084,62.6305,1.134,14.101,14.8359
399903.SZ,20210129,5522.7779,-21.0298,-0.3793,13.9589,14.7022
399903.SZ,20210128,5543.8077,-144.0258,-2.5322,13.9985,14.744
399903.SZ,20210127,5687.8335,14.0536,0.2477,14.2979,15.0935
399903.SZ,20210126,5673.7799,-123.4376,-2.1293,14.266,15.0598
399903.SZ,20210125,5797.2175,97.589,1.7122,14.5127,15.3203
399903.SZ,20210122,5699.6285,-5.7128,-0.1001,14.3034,15.1396
399903.SZ,20210121,5705.3413,86.1583,1.5333,14.3647,15.219
399903.SZ,20210120,5619.183,22.1649,0.396,14.1952,15.0315
399903.SZ,20210119,5597.0181,-76.2648,-1.3443,14.1696,15.0043
399903.SZ,20210118,5673.2829,47.5745,0.8457,14.304,15.1504
399903.SZ,20210115,5625.7084,-6.378,-0.1132,14.2433,15.086
399903.SZ,20210114,5632.0864,-113.4286,-1.9742,14.2389,15.1385
399903.SZ,20210113,5745.515,-26.7203,-0.4629,14.4297,15.3414
399903.SZ,20210112,5772.2353,172.9249,3.0883,14.4639,15.3777
399903.SZ,20210111,5599.3104,-52.7653,-0.9336,14.0857,14.9756
399903.SZ,20210108,5652.0757,-31.8957,-0.5612,14.2153,15.1256
399903.SZ,20210107,5683.9714,108.8378,1.9522,14.265,15.1785
399903.SZ,20210106,5575.1336,80.4983,1.465,14.045,14.9444
399903.SZ,20210105,5494.6353,105.0085,1.9483,13.845,14.7316
399903.SZ,20210104,5389.6268,31.4698,0.5873,13.6474,14.5213
399903.SZ,20201231,5358.157,94.224,1.79,13.6036,14.4748
399903.SZ,20201230,5263.933,72.905,1.4044,13.3798,14.2366
399903.SZ,20201229,5191.028,-17.6455,-0.3388,13.2424,14.0904
399903.SZ,20201228,5208.6735,39.0637,0.7556,13.2848,14.1355
399903.SZ,20201225,5169.6098,30.1498,0.5866,13.2175,14.0639
399903.SZ,20201224,5139.46,3.1177,0.0607,13.1454,13.9872
399903.SZ,20201223,5136.3423,34.3146,0.6726,13.1489,13.9909
399903.SZ,20201222,5102.0277,-67.8938,-1.3132,13.0596,13.8959
399903.SZ,20201221,5169.9215,27.0415,0.5258,13.2525,14.1011
399903.SZ,20201218,5142.88,-25.4766,-0.4929,13.1974,14.0425
399903.SZ,20201217,5168.3566,76.4495,1.5014,13.2589,14.108
399903.SZ,20201216,5091.9071,24.6972,0.4874,13.0907,13.929
399903.SZ,20201215,5067.2099,0.6283,0.0124,13.0385,13.8735
399903.SZ,20201214,5066.5816,48.8337,0.9732,13.0652,13.9019
399903.SZ,20201211,5017.7479,-49.2015,-0.971,12.3866,13.3166
399903.SZ,20201210,5066.9494,-2.9567,-0.0583,12.4802,13.4172
399903.SZ,20201209,5069.9061,-62.6313,-1.2203,12.499,13.4375
399903.SZ,20201208,5132.5374,-18.0095,-0.3497,12.6216,13.5692
399903.SZ,20201207,5150.5469,-51.5014,-0.99,12.6638,13.6145
399903.SZ,20201204,5202.0483,8.5144,0.1639,12.8013,13.7624
399903.SZ,20201203,5193.5339,-13.2413,-0.2543,12.8059,13.7674
399903.SZ,20201202,5206.7752,-1.1503,-0.0221,12.8391,13.8031
399903.SZ,20201201,5207.9255,110.589,2.1695,12.8698,13.836
399903.SZ,20201130,5097.3365,-38.9258,-0.7579,12.6208,13.5683
399903.SZ,20201127,5136.2623,69.7177,1.376,12.7214,13.6765
399903.SZ,20201126,5066.5446,20.2042,0.4004,12.5159,13.4556
399903.SZ,20201125,5046.3404,-55.3523,-1.085,12.4652,13.4011
399903.SZ,20201124,5101.6927,-33.7366,-0.6569,12.5751,13.5193
399903.SZ,20201123,5135.4293,67.7568,1.337,12.6435,13.5928
399903.SZ,20201120,5067.6725,7.4497,0.1472,12.486,13.4234
399903.SZ,20201119,5060.2228,38.9379,0.7755,12.4753,13.412
399903.SZ,20201118,5021.2849,9.8658,0.1969,12.4001,13.331
399903.SZ,20201117,5011.4191,2.945,0.0588,12.3598,13.2877
399903.SZ,20201116,5008.4741,50.6143,1.0209,12.3597,13.2876
399903.SZ,20201113,4957.8598,-70.3191,-1.3985,12.2379,13.1567
399903.SZ,20201112,5028.1789,-2.6759,-0.0532,12.4022,13.3333
399903.SZ,20201111,5030.8548,-29.4105,-0.5812,12.4411,13.3751
399903.SZ,20201110,5060.2653,-22.3482,-0.4397,12.485,13.4224
399903.SZ,20201109,5082.6135,88.998,1.7822,12.519,13.4589
399903.SZ,20201106,4993.6155,15.0267,0.3018,12.3156,13.2402
399903.SZ,20201105,4978.5888,63.5122,1.2922,12.3032,13.227
399903.SZ,20201104,4915.0766,50.4121,1.0363,12.1737,13.0877
399903.SZ,20201103,4864.6645,57.3421,1.1928,12.1039,13.0126
399903.SZ,20201102,4807.3224,29.0653,0.6083,11.9709,12.8697
399903.SZ,20201030,4778.2571,-80.2325,-1.6514,11.9248,12.7093
399903.SZ,20201029,4858.4896,33.7912,0.7004,12.0877,13.1347
399903.SZ,20201028,4824.6984,38.1678,0.7974,12.0515,13.2975
399903.SZ,20201027,4786.5306,-9.6297,-0.2008,11.9951,13.2569
399903.SZ,20201026,4796.1603,-41.5597,-0.8591,11.9967,13.2711
399903.SZ,20201023,4837.72,-41.9833,-0.8604,12.1029,13.3913
399903.SZ,20201022,4879.7033,-2.154,-0.0441,12.1936,13.4978
399903.SZ,20201021,4881.8573,19.6561,0.4043,12.2128,13.5241
399903.SZ,20201020,4862.2012,30.9174,0.6399,12.1375,13.4407
399903.SZ,20201019,4831.2838,-20.7294,-0.4272,12.0948,13.4577
399903.SZ,20201016,4852.0132,4.4763,0.0923,12.1238,13.4962
399903.SZ,20201015,4847.5369,2.3762,0.049,12.0817,13.4493
399903.SZ,20201014,4845.1607,-21.6108,-0.444,12.0632,13.4288
399903.SZ,20201013,4866.7715,15.1539,0.3123,12.1118,13.4828
399903.SZ,20201012,4851.6176,151.9381,3.2329,12.093,13.4697
399903.SZ,20201009,4699.6795,69.3493,1.4977,11.7577,13.0962
399903.SZ,20200930,4630.3302,-1.4146,-0.0305,11.6225,12.9456
399903.SZ,20200929,4631.7448,-0.4422,-0.0095,11.6282,12.952
399903.SZ,20200928,4632.187,24.5754,0.5334,11.6334,12.9578
399903.SZ,20200925,4607.6116,6.8708,0.1493,11.5683,12.8852
399903.SZ,20200924,4600.7408,-78.1629,-1.6705,11.5611,12.8772
399903.SZ,20200923,4678.9037,-2.3218,-0.0496,11.7201,13.0544
399903.SZ,20200922,4681.2255,-51.5427,-1.0891,11.7342,13.07
399903.SZ,20200921,4732.7682,-55.0507,-1.1498,11.8612,13.2115
399903.SZ,20200918,4787.8189,117.6682,2.5196,11.993,13.3583
399903.SZ,20200917,4670.1507,-36.3956,-0.7733,11.708,13.0408
399903.SZ,20200916,4706.5463,-33.6092,-0.709,11.7916,13.1339
399903.SZ,20200915,4740.1555,37.3752,0.7947,11.8467,13.1953
399903.SZ,20200914,4702.7803,29.4715,0.6306,11.7783,13.1191
399903.SZ,20200911,4673.3088,26.2954,0.5659,11.7295,13.0648
399903.SZ,20200910,4647.0134,12.5728,0.2713,11.6786,13.0081
399903.SZ,20200909,4634.4406,-89.6081,-1.8968,11.6533,12.9799
399903.SZ,20200908,4724.0487,35.1996,0.7507,11.8374,13.185
399903.SZ,20200907,4688.8491,-80.8733,-1.6956,11.7219,13.0563
399903.SZ,20200904,4769.7224,-52.8346,-1.0956,11.9071,13.2626
399903.SZ,20200903,4822.557,-19.7897,-0.4087,12.0308,13.4004
399903.SZ,20200902,4842.3467,0.4348,0.009,12.0868,13.4627
399903.SZ,20200901,4841.9119,17.7129,0.3672,12.1009,13.4785
399903.SZ,20200831,4824.199,-26.2142,-0.5405,12.0661,13.4397
399903.SZ,20200828,4850.4132,118.6991,2.5086,12.1441,12.8877
399903.SZ,20200827,4731.7141,11.9326,0.2528,11.8958,12.3782
399903.SZ,20200826,4719.7815,-40.1957,-0.8445,11.8626,12.3675
399903.SZ,20200825,4759.9772,18.3296,0.3866,11.9552,12.4495
399903.SZ,20200824,4741.6476,30.5928,0.6494,11.9284,12.4195
399903.SZ,20200821,4711.0548,36.5997,0.783,11.8973,12.3551
399903.SZ,20200820,4674.4551,-57.8714,-1.2229,11.8208,12.281
399903.SZ,20200819,4732.3265,-57.5905,-1.2023,11.9697,12.4309
399903.SZ,20200818,4789.917,-7.6992,-0.1605,12.1139,12.5806
399903.SZ,20200817,4797.6162,113.1488,2.4154,12.1227,12.5898
399903.SZ,20200814,4684.4674,68.9941,1.4948,11.8223,12.2768
399903.SZ,20200813,4615.4733,-11.0989,-0.2399,11.6348,12.082
399903.SZ,20200812,4626.5722,-14.6605,-0.3159,11.6655,12.1239
399903.SZ,20200811,4641.2327,-22.4935,-0.4823,11.6813,12.1455
399903.SZ,20200810,4663.7262,31.1105,0.6716,11.7391,12.2056
399903.SZ,20200807,4632.6157,-49.3705,-1.0545,11.631,12.0932
399903.SZ,20200806,4681.9862,-4.0975,-0.0874,11.742,12.2086
399903.SZ,20200805,4686.0837,-27.9673,-0.5933,11.7217,12.1875
399903.SZ,20200804,4714.051,30.2104,0.645,11.8016,12.2706
399903.SZ,20200803,4683.8406,48.7675,1.0521,11.6944,12.1592
399903.SZ,20200731,4635.0731,21.0373,0.4559,11.5822,12.0431
399903.SZ,20200730,4614.0358,-33.3534,-0.7177,11.5444,11.9959
399903.SZ,20200729,4647.3892,85.0585,1.8644,11.6314,12.0994
399903.SZ,20200728,4562.3307,45.7491,1.0129,11.4309,11.8947
399903.SZ,20200727,4516.5816,9.7602,0.2166,11.3445,11.8069
399903.SZ,20200724,4506.8214,-189.8522,-4.0423,11.3196,11.7831
399903.SZ,20200723,4696.6736,-15.4523,-0.3279,11.7389,12.2285
399903.SZ,20200722,4712.1259,17.2029,0.3664,11.8111,12.3037
399903.SZ,20200721,4694.923,-1.3928,-0.0297,11.7859,12.2763
399903.SZ,20200720,4696.3158,131.4105,2.8787,11.7872,12.2819
399903.SZ,20200717,4564.9053,30.7411,0.678,11.4526,11.9639
399903.SZ,20200716,4534.1642,-218.4267,-4.5959,11.4092,11.919
399903.SZ,20200715,4752.5909,-44.9076,-0.9361,11.9081,12.4401
399903.SZ,20200714,4797.4985,-46.2448,-0.9547,12.0559,12.5945
399903.SZ,20200713,4843.7433,75.5983,1.5855,12.1721,12.7159
399903.SZ,20200710,4768.145,-113.2683,-2.3204,12.0156,12.5524
399903.SZ,20200709,4881.4133,34.5744,0.7133,12.3638,12.9162
399903.SZ,20200708,4846.8389,60.2601,1.2589,12.2846,12.8334
399903.SZ,20200707,4786.5788,10.9169,0.2286,12.1428,12.6853
399903.SZ,20200706,4775.6619,278.6642,6.1967,12.131,12.673
399903.SZ,20200703,4496.9977,94.7563,2.1525,11.3902,11.899
399903.SZ,20200702,4402.2414,103.6418,2.4111,11.1148,11.6114
399903.SZ,20200701,4298.5996,102.778,2.4495,10.8401,11.3244
399903.SZ,20200630,4195.8216,38.8364,0.9342,10.6168,11.0911
399903.SZ,20200629,4156.9852,-30.1017,-0.7189,10.5776,11.0502
399903.SZ,20200624,4187.0869,22.2852,0.5351,10.644,11.1196
399903.SZ,20200623,4164.8017,10.3303,0.2487,10.575,11.0474
399903.SZ,20200622,4154.4714,-10.5804,-0.254,10.566,11.0381
399903.SZ,20200619,4165.0518,55.159,1.3421,10.5899,11.0631
399903.SZ,20200618,4109.8928,29.5332,0.7238,10.4709,10.9387
399903.SZ,20200617,4080.3596,-3.1577,-0.0773,10.4221,10.8877
399903.SZ,20200616,4083.5173,57.449,1.4269,10.4383,10.9046
399903.SZ,20200615,4026.0683,-59.8385,-1.4645,10.3034,10.7638
399903.SZ,20200612,4085.9068,8.6428,0.212,10.3507,10.8832
399903.SZ,20200611,4077.264,-53.2179,-1.2884,10.3491,10.8815
399903.SZ,20200610,4130.4819,-18.0055,-0.434,10.4675,11.006
399903.SZ,20200609,4148.4874,21.6016,0.5234,10.5201,11.0613
399903.SZ,20200608,4126.8858,28.3379,0.6914,10.4675,11.006
399903.SZ,20200605,4098.5479,21.743,0.5333,10.4025,10.9376
399903.SZ,20200604,4076.8049,-0.7457,-0.0183,10.3484,10.8808
399903.SZ,20200603,4077.5506,2.0674,0.0507,10.3697,10.9031
399903.SZ,20200602,4075.4832,20.826,0.5136,10.3517,10.8843
399903.SZ,20200601,4054.6572,102.5258,2.5942,10.2953,10.8249
399903.SZ,20200529,3952.1314,-2.8029,-0.0709,10.072,10.5901
399903.SZ,20200528,3954.9343,18.1854,0.4619,10.0987,10.6182
